team,timestamp,tweet_text,userid
ravens,2022-12-17 20:29:16+00:00,"b""Update For Tyler Huntley  'Set to face Cleveland'  New Snaps Prediction = 46 (Old = 47) Playing Prediction = 99% #TylerHuntley #nfl #Ravens #NFLTwitter""",1525128088715141121
ravens,2022-12-17 20:29:07+00:00,b'There were really people that thought the #Ravens would make Odafe Oweh inactive because David Ojabo is healthy. \xf0\x9f\x98\x82',1517606251588460545
ravens,2022-12-17 20:28:19+00:00,b'A win for the #Ravens today effectively sets them up very well for playoffs. They control their destiny the rest of the way starting this week. Time to go 1-0',1289291394536943617
ravens,2022-12-17 20:28:02+00:00,b'Ravens HC John Harbaugh has high praise for G Ben Powers #BaltimoreRavens #Ravens #GoRavens #RavensFlock https://t.co/l8GrTbpjUy',3012777114
ravens,2022-12-17 20:27:37+00:00,"b'#Ravens will look different today under QB Tyler Huntley, team is starting to get healthy. Big game, just one hour.'",1289291394536943617
ravens,2022-12-17 20:25:10+00:00,"b'ICYMI: @GlennClarkRadio says the #Ravens have an absolute superstar on their hands in linebacker Roquan Smith, and they cannot, under any reasonable circumstance, allow this to have only been a rental. https://t.co/N2CzYke665'",23316498
ravens,2022-12-17 20:21:50+00:00,b'My pregnant fianc\xc3\xa9 better have that beer cold when I walk in that door! #Ravens',453502968
ravens,2022-12-17 20:21:00+00:00,b'Ravens rookie David Ojabo active for first time #BaltimoreRavens #Ravens #GoRavens #RavensFlock https://t.co/kjFkGLjblu',3012777114
ravens,2022-12-17 20:19:38+00:00,"b'As #microsoft looks to digitally transform the #NFL, I keep my eyes on this partner of theirs @IPtechAR . Self-publishing #AR as a service platform built on the #Azure #cloud  This is the new generation of #fanengagement #Sports #Ravens #Football #Technology #SDK https://t.co/zKoi2XWiFl'",1423425751185903616
ravens,2022-12-17 20:19:17+00:00,"b""Update For Kenyan Drake  'Inactive Saturday'  New Snaps Prediction = 0 (Old = 22) Playing Prediction = 0% #KenyanDrake #nfl #Ravens #NFLTwitter""",1525128088715141121
ravens,2022-12-17 20:18:38+00:00,b'For @BmoreBeatdown \xe2\x80\x94 #Ravens vs. Browns: Open thread https://t.co/5PrKFYN9ud',249708867
ravens,2022-12-17 20:16:57+00:00,b'david ojabo will make his NFL debut today! i predict he makes his presence felt in one way or another #Ravens',1177232252629135366
ravens,2022-12-17 20:16:27+00:00,"b""Where will the #Ravens use Ojabo?  I assume he'll play as a traditional rush OLB (on a side with no TE) and rush the passer for a few snaps.  The Ravens may return to some 4-OLB looks, which they unveiled twice in the Denver game.  #RavensFlock""",359796142
ravens,2022-12-17 20:11:13+00:00,"b'#Ravens pass-rusher David Ojabo is officially active, set to make his NFL debut. Meanwhile, OL Kevin Zeitler is active while RB Kenyan Drake is not.'",1555986762475966464
ravens,2022-12-17 20:10:18+00:00,"b'#Ravens inactives: QB Lamar Jackson, RB Kenyon Drake, CB Damarion Williams, ILB Josh Bynes, G Ben Cleveland and TE Charlie Kolar.'",822189576
ravens,2022-12-17 20:08:41+00:00,b'The #Ravens again sit Pepe Williams and ILB Josh Bynes.  Lamar Jackson will miss his 2nd consectuive start after being injured early against Denver.  He did not practice this week.  #RavensFlock https://t.co/dSzw2ZRrgh',359796142
ravens,2022-12-17 20:06:39+00:00,b'J.K. Dobbins has a great matchup to begin the Fantasy \xf0\x9f\x8f\x88 playoffs.  Are you starting him? #BALvsCLE #Ravens #youtubeshorts https://t.co/bzCDABHFc3',2666928325
ravens,2022-12-17 20:05:44+00:00,b'So happy for Ojabo. #Ravens #nfl https://t.co/xUikZ3BRlh',1459655290861899776
ravens,2022-12-17 20:05:32+00:00,b'David Ojabo is ACTIVE for the #Ravens. https://t.co/YCU0TzA2Ay',52712735
ravens,2022-12-17 20:05:17+00:00,"b'Ojabo indeed ready to play, curious to see how the rotation at edge rush plays out. #Ravens https://t.co/64kHUqTar6'",28663822
ravens,2022-12-17 20:05:15+00:00,b'SATURDAY NFL TWITTER PICKS  #Ravens +3 Phins/Bills halftime tie!',1422365378282463236
ravens,2022-12-17 20:04:10+00:00,"b'The #Ravens will go with 8 OL, including Stanley, Powers, Linderbaum, Zeitler, Moses, Colon, Mekari, and Faalele.    Ben Cleveland goes back to the inactive list after 14 snaps vs the Steelers.  #RavensFlock https://t.co/dSzw2ZRrgh'",359796142
ravens,2022-12-17 20:02:36+00:00,b'Let get this dub today #Ravens',340024092
ravens,2022-12-17 20:02:21+00:00,"b'David Ojabo will play his first #NFL action today as the #Ravens dress 5 OLBs.  The #Ravens are also back to 4 TEs with Andrews, Boyle, Likely, and Oliver.  SO Charlie Kolar will wait at least 1 more week to see his first action.  #RavensFlock https://t.co/dSzw2ZRZ5P'",359796142
ravens,2022-12-17 20:02:11+00:00,b'David Ojabo officially making his NFL debut today. Zeitler back. #Ravens https://t.co/MlZv6jjAaU',153432766
ravens,2022-12-17 20:02:01+00:00,"b'#Ravens pass-rusher David Ojabo is officially active, set to make his NFL debut. Meanwhile, OL Kevin Zeitler is active while RB Kenyan Drake is not.'",16403943
ravens,2022-12-17 20:01:36+00:00,b'The #Ravens inactives today:  QB Lamar Jackson RB Kenyan Drake CB Pepe Williams LB Josh Bynes G Ben Cleveland TE Charlie Kolar   Rookie OLB David Ojabo active for the first time in his career',36724078
ravens,2022-12-17 20:00:48+00:00,"b'There are 2 #Ravens players who will benefit most from this Browns weakness   \xe2\x80\xa2JK Dobbins (+950) \xe2\x80\xa2M.Andrew\xe2\x80\x99s (+1000)  Playing their anytime touchdown as well at (+210) and (+230)  Lastly, parlaying both of their anytime touchdowns at (+926) for great value\xe2\x80\xa6 https://t.co/vPtejjBQRm'",1438527991953383425
ravens,2022-12-17 20:00:38+00:00,b'Luke: Rookie outside linebacker David Ojabo is officially active and set to make his NFL debut. #Ravens',17683439
ravens,2022-12-17 20:00:25+00:00,b'Rookie outside linebacker David Ojabo is officially active and set to make his NFL debut. #Ravens',30110486
ravens,2022-12-17 19:59:40+00:00,b'@NFLGameDay @DeAngeloHall23 #Ravens will https://t.co/zKoi2XWiFl',1423425751185903616
ravens,2022-12-17 19:51:48+00:00,b'Soon! #Ravens #GameDay #Gametime',380549829
ravens,2022-12-17 19:36:13+00:00,b'Got some \xf0\x9f\x94\xa5 cards from ebay in mail today.  Best one by far is a 2020 XR Triple Patch Rookie 1/5!  #TheHobby #WhoDoYouCollect #Ravens #RavensFlock https://t.co/7YRvuk1U7G',1587224582540468224
ravens,2022-12-17 19:26:47+00:00,b'@_SNOOP1 go crazy today shorty! #RAVENS!',41511509
ravens,2022-12-17 19:22:00+00:00,b'When Lamar Jackson Could Return From Knee Injury #BaltimoreRavens #Ravens #GoRavens #RavensFlock https://t.co/w21BaJiq8u',3012777114
ravens,2022-12-17 19:18:04+00:00,"b'The #Ravens are 9-4 and about to win the AFC North again and people cry every week about the way they win, Greg Roman, John Harbaugh, etc.  Imagine if they were losing 30-0 to the Colts at home...in December.'",28445379
ravens,2022-12-17 19:17:43+00:00,b'NFL | 2022 | Week 15 | Ravens at Browns | Matchup Preview  #nfl #nflpicks #touchdown #yards #offense #defense #Cleveland #ClevelandFootball #BrownsFootball #BrownsNation #BaltimoreRavens #Baltimore #Ravens #RavensFootball #balatcle #clevsbal #ravensatbrowns #brownsvsraven https://t.co/qUsb7cQ5C3',1333193766870593536
ravens,2022-12-17 19:09:12+00:00,"b'Ravens vs. Browns: How to watch, game time, TV schedule, streaming and more  https://t.co/70Y9fQKWj6  #NFLBeast #NFL #NFLTwitter #NFLUpdate #NFLNews #NFLBlogs #Baltimore #Ravens #BaltimoreRavens #AFC By: Kyle P Barber  Tommy Gilligan-USA TODAY Sports How NFL fans can watc... https://t.co/ZErmJc6uP1'",1404883937617494017
ravens,2022-12-17 18:56:59+00:00,b'This first-year pro is slated to take his first snaps as a member of the #Ravens this week per @Schultz_Report https://t.co/OxESToHn9H via @HeavyOnSports @HeavyOnNFL #RavensFlock',1110784705610305538
