,team,timestamp,tweet_text,userid
0,commanders,2023-01-08 20:24:08+00:00,b'Dallas Cowboys at Washington Commanders television &amp; radio (1/8/23) https://t.co/b4nbg8pIYh #HTTC',18375327
1,commanders,2023-01-08 20:21:05+00:00,"b""@JPFinlayNBCS at this point, I just gotta see it through. Sigh. That's my team,  and I'm a stick beside 'em. #HTTC""",125437932
2,commanders,2023-01-08 20:21:00+00:00,"b'What TV channel is Cowboys-Commanders on? How to watch online, live stream, time #WashingtonCommanders #Commanders #TakeCommand #yahoo https://t.co/VqrfiFtpDB'",3031941805
3,commanders,2023-01-08 20:20:34+00:00,b'@CamMingo The best is yet to come for him.  #HTTC',122328941
4,commanders,2023-01-08 20:20:24+00:00,"b'Dug out my Sonny Jurgensen jersey on ""Thank you Sonny"" day. #HTTC https://t.co/GqNVB02Nkp'",619633143
5,commanders,2023-01-08 20:19:10+00:00,"b""I can't remember the last time I've been this disinterested in a #Commanders game and that's saying something because we have had plenty of disinteresting games  I hope Sam Howell does well but I'm not as invested in him as many of you seem to be  #HTTC""",1632966559
7,commanders,2023-01-08 20:18:17+00:00,"b'So much to say about Washington\xe2\x80\x99s season this year, but instead of lamenting, I\xe2\x80\x99m genuinely content knowing this is the last football game of the Dan Snyder era.   There\xe2\x80\x99s truly nowhere to go but up. \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb #HTTC'",40872474
10,commanders,2023-01-08 20:16:07+00:00,"b'Let\xe2\x80\x99s be honest\xe2\x80\xa6 Ron Rivera fleeced Dan Snyder. Ron got him and his boys a final pay day over the last 3 years. Truthfully, I don\xe2\x80\x99t blame him. With that said, he can kindly fuck off into retirement. Happy trails. #Commanders #HTTC'",942459159827632128
11,commanders,2023-01-08 20:13:39+00:00,b'Tag a #Commanders fan!!!   #HTTR #httr4life #Httrfanart #WashingtonDC   #NardGotSole https://t.co/d7xrv3LRF9',188561151
13,commanders,2023-01-08 20:12:10+00:00,b'Team Tuddy\xe2\x9d\x97\xef\xb8\x8f #HTTC  #WPMOYChallenge Leno https://t.co/D9TDFKw9QZ',287332878
14,commanders,2023-01-08 20:11:59+00:00,b'@BenStandig This could be a bloodbath #HTTC',240315336
16,commanders,2023-01-08 20:10:58+00:00,"b""@GalaxyBlitzGame Best upcoming play2earn strategy #NFT game on blockchain, we'll soon witness some massive engagement from new members game lovers  #Commanders #GalaxyBlitz #NFT #P2E #SLG #GameFi #PlayToEarn #CryptoCurrency #CryptoNews""",1381590008759513090
17,commanders,2023-01-08 20:10:11+00:00,b'one day in our new stadium #HTTC https://t.co/UwAWtdy2Pe',441223515
18,commanders,2023-01-08 20:08:06+00:00,b'I can\xe2\x80\x99t believe we lost to this bum ass Browns team\xe2\x80\xa6 #HTTC',1203673638244945920
19,commanders,2023-01-08 20:07:12+00:00,b'There is something gracefully poetic about this #HTTC https://t.co/m4a3onTNFp',2865396735
20,commanders,2023-01-08 20:06:42+00:00,b'Trevor Lawrence with Urban Meyer had the worst record in football. Trevor Lawrence with Doug Peterson makes the playoffs. Why? Because coaching and scheme matters. #HTTC',1238245817040994306
21,commanders,2023-01-08 20:05:47+00:00,"b""@Kravitz76 @michaelpRTD He was trying to emulate Jerry Jones &amp; be involved in football operations of which he had ZERO CLUE how to do.   Let's hope the new owner has a better idea to build a winning franchise. We can only hope #HTTC""",122328941
