,team,timestamp,tweet_text,userid
0,49ers,2022-11-27 20:24:43+00:00,b'1hr til kick off. Let\xe2\x80\x99s Go Niners!! #fttb \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x9b',1404574279811878913
1,49ers,2022-11-27 20:24:42+00:00,"b""Big test today for Jimmy Garoppolo and the #49ers offense today: Can he lead a drive across midfield against Dennis Allen's Saints defense?""",38617573
2,49ers,2022-11-27 20:24:03+00:00,b'#49ers have held three straight opponents scoreless in the second half for the first time since 2019 and have outscored the opposition 54-0 after halftime in those games.',38617573
3,49ers,2022-11-27 20:23:47+00:00,b'@49erHodge Hell yea GO NINERS \xf0\x9f\xa4\x98 #FTTB',601772815
4,49ers,2022-11-27 20:23:38+00:00,b'#49ers are seeking their first 4-game regular-season winning streak since starting the 2019 season 8-0',38617573
5,49ers,2022-11-27 20:23:30+00:00,"b""@49ers Let's get it done boys!!! #FTTB""",58053457
6,49ers,2022-11-27 20:23:16+00:00,b'#BuzzedTwitter time with my Stella!!! Beat the Saints!!! #FTTB \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x9b https://t.co/aQGhk6lTnu',69975445
7,49ers,2022-11-27 20:23:15+00:00,b'Both 49ers &amp; Warriors please continue to stack wins keep fighting #FTTB #DubNation https://t.co/qZGIBrp8WR',1349458209048694785
8,49ers,2022-11-27 20:22:49+00:00,"b""Let's Go Niners!!! #UKNiners @nludlam84 #FTTB https://t.co/6FxqujyOtf""",2697249020
9,49ers,2022-11-27 20:22:35+00:00,b'Almost game time. Beat them #Saints  #FTTB #49er #Levistadium #NFL https://t.co/mHH5Yz1klk',47273983
10,49ers,2022-11-27 20:22:09+00:00,b'Happy game day \xf0\x9f\x92\x9b\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x8f\x88 #FTTB https://t.co/yqQld22b5o',1552017870346850304
11,49ers,2022-11-27 20:22:07+00:00,"b'The #Jets Mike White is showing how talent evaluators often get it wrong, outplaying Zach Wilson yet again.  #49ers fans often argue that Trey Lance *could never be worse* than Jimmy Garoppolo.  Happens all the time in the NFL.  Let\xe2\x80\x99s hope Lance fares better than Wilson next szn.'",867643130157293568
12,49ers,2022-11-27 20:21:48+00:00,b'#FTTB LETS GO NINERS https://t.co/B4BYFC8iPx',932010143297847296
13,49ers,2022-11-27 20:21:46+00:00,b'A pregame game ball from Christian McCaffrey.  #49ers vs. #Saints #FTTB @nbcbayarea #NFL https://t.co/pv69E1VX9G',2329573819
14,49ers,2022-11-27 20:21:44+00:00,"b""Let's gooooooo #FTTB https://t.co/Sw6yLdmYk0""",150398814
15,49ers,2022-11-27 20:21:24+00:00,"b'\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5I\xe2\x80\x99ll be ""in yo face, at yo place"" @1:25 PM PST looking to join you for a #49ers vs #Saints continuation of the #Niners current win streak! At this point singing Oooww~La~La after the game has become \xe2\x80\x9cthe norm\xe2\x80\x9d! #GoNiners  \xf0\x9f\x91\x89\xf0\x9f\x8f\xbehttps://t.co/AoiaGWgcni https://t.co/J6M8EkiDaZ'",2879835715
16,49ers,2022-11-27 20:21:23+00:00,b'#49ergameday #FTTB Let\xe2\x80\x99s go niners!! https://t.co/YBqBFbQq6t',1200085039184134144
17,49ers,2022-11-27 20:21:13+00:00,b'#FTTB let\xe2\x80\x99s go faithful! https://t.co/rvDo7xAP4X',48264808
18,49ers,2022-11-27 20:21:06+00:00,b'#FTTB Let\xe2\x80\x99s Go 9ers! https://t.co/gIka00ExlP',2192421950
19,49ers,2022-11-27 20:21:03+00:00,"b'Sunday funday, Go Niners! #FTTB https://t.co/rkSJUhQVsQ'",2506144580
20,49ers,2022-11-27 20:21:03+00:00,b'Ronbo Sports Watching 49ers VS Saints Week 12 NFL 2022 #BangBangNinerGang #FTTB #49erFaithful #NinerEmpire #NinerNation https://t.co/bKKeZH3ddi',3017960336
21,49ers,2022-11-27 20:21:03+00:00,"b""Go Niners! #FTTB @ Levi's Stadium https://t.co/tsxCrwlUnB""",2342754229
22,49ers,2022-11-27 20:21:00+00:00,b'#FTTB go niners https://t.co/ngdcDpWUSP',1420652605093519364
23,49ers,2022-11-27 20:20:48+00:00,"b""San Francisco 49ers' Deebo Samuel (19) warms up before the start of their NFL game at Levi's Stadium in Santa Clara, Calif., on Sunday, Nov. 27, 2022. #49ers #sf49ers #sanfrancisco49ers @49ers #deebosamuel #nikon #nikonz9 https://t.co/iElUgKnIFt""",748210284
24,49ers,2022-11-27 20:20:46+00:00,"b""#FTTB Let's go 49ers!! https://t.co/RMiZQk5EgY""",24738792
25,49ers,2022-11-27 20:20:24+00:00,"b""Just a reminder the  @MiamiDolphins the Texans don't have a 49ers defense, enjoy running up the score today because I promise it'll be a different story next week. #NinerGang #49ers #NinerFaithful""",1276744451893805056
26,49ers,2022-11-27 20:20:10+00:00,"b""So far I'm on C Mac rush yards &amp; Bosa sacks.  #FTTB #GamblingTwitter https://t.co/OxCSCIp71c""",165291432
27,49ers,2022-11-27 20:20:07+00:00,b'#FTTB inactives https://t.co/8V8CmD2hTy',350995258
28,49ers,2022-11-27 20:20:05+00:00,b'So good to be home #FTTB https://t.co/oTJgRlbUtM',64620763
29,49ers,2022-11-27 20:19:57+00:00,"b""Let's go Niners #FTTB""",43602579
30,49ers,2022-11-27 20:19:51+00:00,b'Game days are the best days. Let\xe2\x80\x99s go @49ers #FTTB https://t.co/f0Nr3DTkkt',1469723012844847104
31,49ers,2022-11-27 20:19:20+00:00,"b""Update For Deebo Samuel  'Active as expected Sunday'  New Snaps Prediction = 40 (Old = 45) Playing Prediction = 78% #DeeboSamuel #49ers #fantasyfootball""",1525128088715141121
32,49ers,2022-11-27 20:19:13+00:00,b'#49ers #Saints TV Schedule - #NFL Week 12  San Francisco 49ers vs. New Orleans Saints #Niners vs. Saints Kickoff: 1:25pm PT #FTTB #GoNiners   https://t.co/b9y6InrSXa',3282628902
33,49ers,2022-11-27 20:19:00+00:00,b'Back at the crib #49ers #NOvsSF #shorts #NinersFootball #ErsFootball #FTTB #Ers #NinerGang #NinerFam https://t.co/DFW4Lqw2rl',3017960336
34,49ers,2022-11-27 20:18:58+00:00,"b'Met up with the one, THE ONLY @49erHodge. Thanks for the Bryant Young giveaway man, stoked to meet up with you guys again GO NINERS #FTTB https://t.co/DYqex7P5Op'",601772815
35,49ers,2022-11-27 20:18:45+00:00,b'Niners baby #FTTB  NOW POST US ON THE JUMBOTRON #NoJustin https://t.co/UtDEPY88Qh',923336449323184128
36,49ers,2022-11-27 20:18:32+00:00,b'I fucking *love* early Blazers games. Especially when my @49ers are playing today and who knows what Niner team shows up. #RipCity #FTTB https://t.co/E4R3RKBZix',1170249039893286913
37,49ers,2022-11-27 20:18:27+00:00,b'He\xe2\x80\x99s getting closer\xf0\x9f\x98\xad\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe #FTTB https://t.co/LlcV5MGCea',1566421785037471745
38,49ers,2022-11-27 20:18:20+00:00,b'Damn this fellas good \xf0\x9f\xa5\xb9\xf0\x9f\x98\x82\xf0\x9f\x98\xad\xf0\x9f\xa5\xb9 #FTTB https://t.co/HXLSkJq51I',46136149
39,49ers,2022-11-27 20:17:56+00:00,b'Beautiful day for football. Go Niners #FTTB #49ers https://t.co/8qEPuEIKjW',21549006
40,49ers,2022-11-27 20:17:42+00:00,b'We\xe2\x80\x99re cool off this dude. #FTTB https://t.co/5gC3f7rst4',832234933
41,49ers,2022-11-27 20:17:10+00:00,b'Love to see the kid throwing and interacting with the team   #FTTB https://t.co/lzW8dP0YJg',3308028517
42,49ers,2022-11-27 20:15:11+00:00,b'This comic is definitely worth reading! Come check it out!  #FTTB #Magic #DarkComedy  https://t.co/jV3phyGy7E https://t.co/TOTDKPbKVy',1532312359875686400
43,49ers,2022-11-27 20:14:30+00:00,"b""Too many getting twisted about 'Heem's comments today.  Throw shade all you like man, you aren't one of us now. It's ALWAYS about the team on the front of the jersey, not the name on the back.  See you next week. #fttb""",58511932
44,49ers,2022-11-27 20:14:04+00:00,b'What do you the #Jets want for Zach Wilson? I\xe2\x80\x99ll give them Trey Lance and a couple of future 2nds. #FTTB',380625926
45,49ers,2022-11-27 20:13:43+00:00,b'DeMeco Ryans and Jameis Winston sharing some laughs pregame.   #49ers #Saints https://t.co/KJmt2fS0aF',319869827
46,49ers,2022-11-27 20:13:25+00:00,b'About an hour to kickoff Fam!  How we feeling?  One game at a time right?  34-13 is my prediction.  #FTTB #BeatTheSaints #GeauxHome',1488178023169937415
47,49ers,2022-11-27 20:13:22+00:00,"b'Deebo active for #49ers, so is Kamara for Saints . . . @CamInman reports . . . https://t.co/8ORAe7w2sP #mercnews'",57489671
48,49ers,2022-11-27 20:12:59+00:00,b'#49ers WR Deebo Samuel feeling good and ready to go today against the #Saints. Deebo stopped to sign some autographs as Niners fans chant his name pregame\xe2\x80\xa6 https://t.co/xBFxSMD9ag',23899662
49,49ers,2022-11-27 20:12:54+00:00,b'Bear sighting #FTTB #NOvsSF  @nbsmallerbear https://t.co/n9uoSrIUFe',1476906441583861775
50,49ers,2022-11-27 20:12:47+00:00,b'Damn Raheem right now\xe2\x80\xa6 we got some saints to kill #FTTB',2215009861
51,49ers,2022-11-27 20:11:56+00:00,b'Deebo Samuel active for Week 12 https://t.co/8wLGv78IYC #FTTB',190021256
52,49ers,2022-11-27 20:11:29+00:00,b'Jimmy G is throwing 3TDs today with no turnovers. \xf0\x9f\x97\xa3 #FTTB',1423630566130335744
53,49ers,2022-11-27 20:11:18+00:00,b'She said she got a wave from Jimmy! #49ers #JimmyG #NOvsSF https://t.co/odHaCu4P4B',160957150
54,49ers,2022-11-27 20:11:01+00:00,"b""49ers Players Arrive to Levi's\xc2\xae Stadium for Week 12 vs. Saints #NinersFootball #NinersPhotos #ErsFootball #FTTB #Ers #NinerGang #NinerFam https://t.co/yVh3AvC4wi""",3017960336
55,49ers,2022-11-27 20:11:01+00:00,b'#49ers Deebo Samuel just gave away his @oakley shades to a young fan \xf0\x9f\x98\x8e',1362094549913362437
56,49ers,2022-11-27 20:10:44+00:00,"b'Always signing everything in sight, with a smile. #JimmyG #49ers #NOvsSF https://t.co/0dm2oga4Zk'",160957150
57,49ers,2022-11-27 20:10:33+00:00,b'Ootd #FTTB https://t.co/Fj2ypKTzNt',3136328041
58,49ers,2022-11-27 20:10:18+00:00,b'Deebo Samuel (hamstring) is ACTIVE and will play today when the #49ers host the #Saints. #NOvsSF #FTTB https://t.co/aqDOobYFLe',18033593
